image_key,binary_label,n_positive_objects,n_total_clean_objects
-ie9K1MVaEigZiZcpP2GGQ,1,3,6
-im5fRIjVI2eM9ca9ASdpA,0,0,1
-imR5zTe436A31L9QlxnBQ,0,0,1
-j4uX7g8N5mwtDOhWx2ZXw,1,1,2
-j9XxjAXaqk9dOap8H4rMg,0,0,0
-jCvXzKTNBFrxx5PLsMP8w,0,0,1
-jCxYqezeGv9WBty-Eh25w,0,0,0
-jNZYh3Ho9FEgjiJQVg38g,0,0,1
-jPx0CegYq2k204dQ-1JJA,1,1,1
-jU_NrYSrid4MNS4aZ32cA,0,0,2
-jZTrLNVu_0BsR-HHvv5lw,0,0,0
-jhqNCQcsRNs88iAUtttpw,0,0,1
-jrerGJ6TwcGsynujs836w,1,2,4
-jtI5fWpDsoGwKhypUE_yQ,0,0,1
-jwOPf4BRy2PPs0v65n5Ug,0,0,6
-k-k1VrN2iQslykWWKZQYw,0,0,1
-kBwnHtjiDYott3aAtuqsQ,0,0,1
-kNcxoOpSpuGpowjKsO_lA,0,0,0
-kQcmd-1SiHnoofy8xg2og,0,0,0
-kZA_CDj4tDGWCBSSRJo4g,0,0,0
-kdwdKAuDJuWlRqlLtKBaQ,0,0,2
-khgrGrM0NnjEB0ZUHkgeQ,1,1,3
-koJxu16wZChFAi7BvOxQw,0,0,1
-kzslNdwQj3DNDr4LFTPMQ,0,0,2
-kzyIrDRvB0_G8xlvtoukQ,0,0,0
-l29t4vaKyFZWKB1bWLZog,0,0,1
-l4KGhByuYRED2c62J84Rg,0,0,3
-l70Py3rUr5k_9Gv26P1oA,0,0,0
-lDsVA8cE882PDfEZLFPTA,0,0,0
-lJlj1v_QNmAfGADZNusOA,0,0,0
-lLDFv6QKxMv9IUgVvTcUw,0,0,0
-lUgoo0Qqzg7hr1qDM2lwA,0,0,1
-lVsuYE2oiBdrmiiNEcX4A,0,0,0
-leAn45G_0vIpQKx5IR3jg,0,0,0
-lgeWxh93MMzLbLHoLxZtw,0,0,1
-lnSgxv4jQv84UD_vganJw,0,0,1
-lsv9582Wjc5TfvD1HO0PQ,0,0,0
-lw3mUDZ56348AA7xtiZ6Q,0,0,2
-ly7qhzXVhRPRhBpEN_q4A,0,0,2
-m1Lbzj88VSOlc1r9lKL6w,0,0,0
-m6xPufevyfYt5C_rE9Ksw,0,0,2
-m7utN2JF_X7By1OFCDnyg,0,0,1
-mDtL9PqWQ3-4-h4lBnHsA,0,0,1
-mSYxRe0B2czxBN1NnaLpA,1,1,1
-mXSDHBxmWn1JI4lk4glDA,0,0,0
-mZ3FS4JXBPkJJKvF2U8-A,0,0,3
-mlR-79MiQKtFQWunRl5Qw,0,0,0
-mlRH8YvhrjGIMy8M80Itg,0,0,1
-mlmRW7tztcQYQGIyZVDYg,0,0,2
-mxSk5SS9FOPoBGhqwn93Q,0,0,0
-nJvN0qv_YvfdxP2Vk-T0A,0,0,1
-nLspRDCzwP3igd-RX1mmw,1,1,2
-nMOGo4sKNaDGmrGfVPZIQ,0,0,1
-nS4pV1VJGty9apvFT0nlA,0,0,0
-nUni3iuEH0aYf-rzokxtA,1,1,1
-nVAqm689bx_AxlBCEXkPA,0,0,3
-ndyGFa2tBYAwNpsUlcB-A,0,0,3
-nkXI9G16ok56ioLAIfMjQ,0,0,3
-noYChJQkVa7BF400PWw3w,0,0,0
-nvTzJ-2am0mxQPqnZzZBA,0,0,2
-o4-dLzOXoOSOdR4P9ZGtA,0,0,2
-oNI_jRX_KWGmwRJkbBo6g,0,0,1
-ocUWVebLZQjKemKPNPMPw,0,0,1
-p22WRuoxLLtw-8UW8rJMQ,1,1,4
-p8VC0pXkTq06tA1YN4VbA,1,1,1
-pC-_zsoy71PwRRnAxPAMw,0,0,1
-pC_VYdk2wu7pq3APJcgmA,0,0,2
-pDJSIp8tvJ7FuOh31fYkw,0,0,2
-pKE_PjdarBDcZUBd-bN0A,0,0,4
-pL2vYn9JSkNkpOurabiQQ,0,0,0
-pQ99WUjNEXlLCLvEOl5UQ,0,0,5
-pShuVibCqrQgRKRhsJ6nA,0,0,0
-pgnY697o2HXpJqJ8GsNLw,0,0,3
-plBGWZ2Dd6achUeZCQVxg,0,0,2
-plL0M4Rdc5rixl0cmgkPw,0,0,3
-plT-QlD2MdIIbEnN0RnNg,0,0,4
-pq13yjHuM0DgpSZL_1F_A,0,0,2
-psGv-jqTGWPxXYqgLlJnw,0,0,0
-psav19vCGaF_xwg8Hdseg,1,2,5
-pvzegwyHK78Ddh0-leTtw,0,0,0
-pwFPfEqQ40rD3w3XrGx7g,0,0,0
-q3zKIFS7FI71bMPvAe-KQ,0,0,0
-qKq0SiEKT9HeUThPkVU-A,0,0,0
-qLDBMNeGGVyAxc7mGFDBw,0,0,1
-qMkh96LJduUGdgXAI3Wkg,0,0,1
-qPDdzFvyHPQeZEjVbXpdA,1,1,3
-qcVhwIPL62N9RJCT9LOXA,0,0,0
-qfB4cdB_j1XTCzu-QeIVg,0,0,1
-qhzYlHwjsJhIz8TBGW1Zw,0,0,3
-qkEI8IOHnm3NqLKociUMQ,0,0,1
-qn8ZcjrN00ZsPLh0MtIUA,0,0,0
-qrm38JkBGU3JvOoYQmqig,0,0,0
-qwVp1yR-2hGkZzCAhnWmw,1,1,1
-r-UVhLXpacz1pirjifGlA,0,0,1
-r5axddH7Eh1QD4pu8J3fg,0,0,0
-rD6MZI94e5oPYYu7btolQ,0,0,0
-rWPockEQkyFVcoZ2idOJQ,0,0,1
-rgmq1yn5WtkY_9TbHaV9w,0,0,9
-rl1GJIbQtCoL46KeX1WcQ,0,0,2
-s6qgTTfcV6eFehQiarD-Q,0,0,0
-sBHzxtwYUAKMmhdr6VFSQ,0,0,1
-sIGw7YYVfp_rKqEzGGOUg,0,0,1
-sK8twsW5ucGg2xtzBIbiw,0,0,3
-ssoWlz9mFrAJHR9GOjThQ,0,0,1
-t-ZKB38BkyXbWz_JWVzkQ,0,0,0
-tCCn5RcwsaOUanj4rZyFQ,1,1,4
-tNPrwFbXoqb0QyvL2_tmA,0,0,3
-tXmz9EWdq9xmU3_9v_EwA,0,0,2
-tZQgiVa7S4VjivzVbCX3Q,0,0,3
-tfKvOeKDF0lecXrF2JUWA,0,0,7
-tj5UooPIFsVdLYQ9yIeGw,0,0,2
-toTkwIsASxIfZl7zxdc-Q,0,0,3
-txMQvRDq4J-rCRGZGmqsg,0,0,2
-uMK7-m6x6VwtUC24h5UGQ,0,0,2
-uNwsu6YoErjdWzIAtjs7g,0,0,0
-uO_QDYQEu9q0NbaaWBv0g,0,0,0
-uQw7-vXJivlSZjFQAF2_w,0,0,1
-ucKgtdpVH1gTgkaEXQcJw,0,0,5
-uhoGH0rMFxBg8Qk2ZNe0A,0,0,1
-uk6h31OdfnlHtapW3nXWg,0,0,1
-urzxeTmVrMPhO8qZjmZ7Q,0,0,0
-uy7fxqZa_l1SIaMr-TJCA,0,0,1
-v0JB7xtQIEKkgICNMZXyg,0,0,1
-v1ewFyhIlVvV1OZlmtCbA,0,0,1
-v3WD-KMPPltbz1W4GeddA,0,0,0
-v7b_dUz4S1Kjo85hUAdUw,1,1,1
-vI1n_jYsCKX_lC9YQ4oyg,0,0,1
-vQkDMGwAvVbQvrQpHNP4A,0,0,1
-vUlJOY7tlnslTXdJUMq5w,0,0,1
-v_k8qNfK_orbkO7Ur9PPQ,0,0,1
-vw38yZ0FU0SmqayZ3xemA,0,0,0
-vy4zQRuQNw39AHxl_MzxQ,0,0,3
-vyQJmZCsr3weXOL8LDG8A,0,0,0
-w7130q8mTnIdCn5MXvEVw,0,0,0
-wBYiHSlBlr5zKEG8udfKA,0,0,2
-wFNZYTX4hOZNO2QPDSq1w,0,0,2
-wL62IkKt-GYxSrgfEsTmQ,1,1,3
-wOw1AYJZ49dW4tP-Cb1PQ,0,0,0
-wX8HGBY4sZC-iTLc1zehQ,0,0,4
-x1SCxZHdnj3KgKBLaf3Ew,1,4,7
-x3gubje4McDshFQlugy2g,0,0,2
-xGaognrqxKl3i10liC4SQ,1,1,2
-xI5eSt2p_AsiEWxkYMliQ,0,0,0
-xSwJevzZak0iqA6V7Bxlg,0,0,0
-xWSNQvR5SitE4EKoW8YaA,1,2,4
-xXH-hWkj5I-4Vsc0Ux95Q,1,1,4
-xXaJ498qasROX0b0Gfhjg,0,0,3
-xe8Va6xgEtGq8pvY6TuYQ,0,0,1
-xfn2xZYce9f3ZS4W3u2bQ,0,0,2
-xi30NqLMFQiChV2peZN7Q,1,1,3
-xoGqixdiMizam3ODr-96w,0,0,0
-xtnupaxPrk7zub9_HrLwg,0,0,0
-xtrDc-sooLzxjK4XTIOxg,0,0,0
-xufTK9RB3Vann6zO_O8jw,0,0,2
-xxoR-BCH_3ZIIwvfslFoQ,0,0,0
-y4WrXf9YNpRd3HfO_hI-Q,0,0,1
-yEC2sRxrj927TTSBtmLbw,0,0,1
-yJhKrPLlwXJwy2gPOtMoQ,0,0,3
-yNfMgxYnxV34Dw3CXc3Lw,0,0,1
-yQlC5JUekdINBdoe6LpMA,0,0,0
-y_pJCtmAbhI8ybq1tNNPg,0,0,0
-ygG5cGJ31qD_G0pct7JdA,0,0,0
-yhJa_6IvRvzuKUlkLRJzQ,1,1,5
-yvolHvUOJLTk6waEjxUPg,1,1,1
-yyTkRiN8ReTxUHpwaB5RA,0,0,1
-z-5b9OG_zwHF-TzCvlVFw,1,1,2
-z0uB2Sua-8rsb3wIvCSaQ,0,0,1
-z45-qHZiJOcQnC5BWUd8A,0,0,0
-zBiv-GzqyFkL-382zp2Gw,0,0,2
-zHRINJUZtCx-qN7X1g0tg,1,2,2
-zH_fa05bGgBWvlSrjGSzg,0,0,1
-zIUUC9SU_t9Ox63UT1F9w,1,1,1
-zVvUrCPn5Ng0i--t1ieBg,0,0,3
-zZmu3p9VxxTqjwYx7s0GA,0,0,0
-zg044V7GX10Qj2prrhUrA,1,1,2
-zltHy4oBtpvfcDKpHMawA,0,0,0
-zpGSLHRxK-GlpDzaYuKfg,0,0,1
0-CUN1jbJb8Phg69zCutQw,0,0,2
0-PFeI_Teb11EbPZ6WOH7Q,0,0,1
0-hFUydld5lbk5GiOu6Ylg,0,0,0
0-hGoJIqWHuoCnLS6gMxrQ,0,0,1
0-jDDma8T7nhDrwL5JOjew,0,0,1
0-thJTKHCgdAsMTzSeAi9w,0,0,2
0-xCnLGXHhdLESMh0g-Aqw,1,1,2
0-zflWzHG5c3SoMSJWY__w,0,0,0
00-BnNquK24qWw8IAFyXJQ,0,0,1
00CPBbi50rnROtcdEFVpwA,0,0,3
00F3yHgUv3wWS1aQoRU9Ig,0,0,2
00KqHnWpdHWD46dC3Y-RDQ,0,0,0
00MCICN-74wDrc0_WWKTIg,0,0,1
00esmAinHAQ3bngGcaNGng,0,0,1
00nqAjONhP7gnCD03iZ-KA,0,0,0
00smxDcgb7udvwPtMHropw,0,0,2
00yvn-pXgp3J6yvTG48ygg,0,0,2
015pZ7AGeriz9oNy0lp6gw,0,0,2
0184PX0_bAi9nBpLnqI0vA,1,1,1
01FUGO6sCXodRNmYJ-9O9Q,0,0,0
01HQ_JcdvvON86hsSiku8A,0,0,0
01Lg7r_eDl-DdhvMuxQcJQ,0,0,7
01MLA670cZZHrubeqNm5cw,0,0,2
01MO3qSV10LE1pjQFHX-kw,0,0,2
01ge_HXRvQGXIsTM9G7DQg,1,1,3
01qMaS--Rp2k1wWOlzq7YA,1,2,7
020TJuYqjCSgDVOypUKc7A,0,0,1
020y16qxpuwigmJH05nTjA,0,0,4
026-_y1gApAoNwC4xmTH_Q,0,0,2
027PKgJ49yLv7RIt7kE0CA,0,0,4
028nfNf-m1YILjmBywdsIA,0,0,4
02C79SI0atHawG16ETEqOw,0,0,0
02GBPMB58Bxwe1TpvtBHvg,0,0,0
02HLzRRAYAC01AOnCUm0pA,0,0,1
02MU1_mk7A8rc_b-vL-V2w,0,0,1
02UePdmHbb0MQXqDIwQerQ,0,0,2
02W7kWxUgMPB1_ij1esS4g,0,0,0
02Yhs_WLknFKKmZqnqAyvQ,0,0,2
02crCTETayKyGX96aLILIQ,0,0,2
02d4adWJDs4dDj01rE5Mjw,0,0,1
02eS-en9CVktV95Qvy_daA,0,0,5
02eXVrwPZ48pFET8voVR8A,0,0,0
02ffi2WMWtOaGL4Zzt767Q,0,0,0
02nSIQ3QRpdDM82wfVqEUQ,0,0,5
02x9qY2vNQyMeuHrv-3o_Q,0,0,1
032NDrbr7H6HR7uIwZ8ThQ,0,0,0
032fDGRVWxcj2pc1VVr0fw,0,0,0
03DjhwwklveHGEdEOjaLAw,0,0,0
03JJGkAVMXWpGjYi-vMkGg,1,1,7
03KuVL9tvNDwq8eJL4vqAA,0,0,4
03MIe0I2wkjAzqwltpUxYw,0,0,1
03PYx6SDV4KgoQHMN8rX0A,0,0,0
03UNAWKy3_9stC992aT-zg,0,0,2
03buc8qKA0DOHUQ4Y9Q0jg,1,1,2
03cUflrCPGrq9yIPEtBsEw,0,0,0
03cnYTZnMnWAI1naEUYcoQ,0,0,0
03mKqdJT02HQU1LVQiAbLQ,0,0,2
03mZDbnZ05B3ihS13stnJQ,0,0,2
03t4t-qavUxmwjWieV5E0w,0,0,4
03tQKoVX65M5CjzFX-9wDQ,1,2,5
03xO9SftTM9TrAi28Hqfvw,0,0,1
03yzErX7ZjjVkxTC0EgezQ,0,0,0
040UVxS1elSVKdAXYAgDaQ,0,0,4
045p6zvYQZE78lWY0ciaWg,0,0,2
047KbUAJgVg0VwSO3G-Dqg,0,0,0
04GNmQEvdrSqvMi7OSwzrQ,0,0,1
04QwehzaLPW4Nn0Kco-4rA,0,0,1
04VRWPc5Wxm-DeMuF78JkA,0,0,1
04rMGIXW5G4Js-cfMwOzRA,0,0,1
051FjMb9qqDSg-fXJqKg_Q,0,0,2
053zJJvBH_qBDJQ1hvIKzw,0,0,0
059jUoL06WjGlo4TSkF3TA,0,0,1
05RylGtkSkRuTfWfHtgRIw,0,0,1
05XVBYkt10aPaq6Gh3_Nlg,0,0,0
05_h0Y2GTgZ9hJLEAqVnVg,0,0,0
05bV-y1qKJVHUiHUbNYqng,0,0,3
05f-wUcsambdZEBXZEWH6Q,0,0,0
05iOXCCElr22Z7QfMre2PQ,0,0,0
05jcSPx2I0nFvIeQ2lCB9A,0,0,4
05rEcf_5J5jgByzU0tzwtw,0,0,0
05uyfZjLb3g-_ZZD5qfSOQ,0,0,1
066gbLbB9mgv1F05hfPuCA,0,0,2
068f7vINn01bl_rL1iu1cA,1,1,1
069DRkWEW1i_5NOeZGMKoQ,1,1,2
06AoB744tli_OZenq2l_eA,0,0,3
06QgnH2eJ6uiQRflvnnEZw,0,0,0
06TziS7wGcUws4SXVwECVQ,0,0,5
079O8_tcJbrpSzqH_9-Veg,0,0,2
07WzBpxvHbp0RAh9AVwx0w,0,0,1
07Xt7xj290DGVsJ55pz5zg,0,0,2
07u1Ip5xoUd-VK1M2xXmVg,1,1,1
08-j2JaN6UNXSCjgSOu0lw,0,0,3
084lP9uhM21yckvqc0iv6w,1,1,2
086OLzloMVolR_ggk_Leew,0,0,6
08Ala78wN9o0k6qQExGsdg,0,0,0
08BdmHCIhgCqOqIsT6MK9g,0,0,1
08wifiEX2S7VgmhRALT4ZQ,0,0,1
095YoMjOaMxgkMBpK2PYsA,0,0,2
098MPBA6MqwcZa_slNRIuw,0,0,1
09DAMoRqiPMqqNqc5NIwlw,0,0,1
09UI1dJLVKV1Egb7-QRbpQ,0,0,1
09dgZMWUKQLMONIg62K-ow,0,0,2
09h9tYJI3GTlCXAsL4TO4w,0,0,0
09rnry85FaQ2Yk7_acGa4w,0,0,0
0AEdDnCVfhGCSyTIPE7SLQ,0,0,0
0AVlu36pv6Zd4QEx9fZ2LQ,0,0,1
0A_UAuZWxV7Ckz8bjxNaOQ,0,0,0
0AeAV8gM7qI83xwj3y-Agw,0,0,0
0AhrdEgE0ZpsqlPaLHjePg,0,0,1
0Ahv9QJbsCqhGtYbiBTOnQ,0,0,0
0AopWpI9hoOCOPmrLRRDIA,0,0,0
0As9MRKcTo0fa0OUwhEYaw,0,0,1
0AsTozctGGCXpWN_WRb0YQ,0,0,0
0AyVjjVQz2y21VgIuKPruw,1,1,1
0B4YcA8caHnP1re3YY231Q,0,0,3
0BGhct7fATirX-Bb3UQO5w,0,0,0
0BerjArfPAUMciHFmzThRQ,0,0,0
0Boqjgo-7nsAXQ_zQ1E3fg,0,0,4
0Bt3m_mPk8_jhCdeWzEGLw,0,0,0
0BuS7QQC5WGq5UhZZ8_VXg,0,0,0
0BubC8XFzccmqRutFfP4OQ,0,0,0
0Buy2fT20d-7-mWhQk562w,0,0,0
0C2I055XwpvnDzXwrW8GNg,0,0,0
0C4MdbrGKbnnEoWsymoYUQ,0,0,1
0C4mX2dzhmWuG1p_XJEiUg,0,0,0
0C9iMhzwYnWrDOzLRFBKnw,0,0,0
0CUK2K5UYiVc1z8uOCJBqg,0,0,1
0CWgzJL6f_umA3b-5FeGJw,0,0,1
0C_lsguNWSpqHFx7MEqtOQ,0,0,1
0CnAEQFLy6WBUg5Wn06_zw,0,0,2
0D14OdGRSJKTWo4GNEcURQ,0,0,1
0D36DRTgbDrKBTPik6rL9A,0,0,2
0D7VeBLz-lv2X6MoM84lBQ,0,0,3
0DCS6ocAQqUed6A78L9-7Q,0,0,1
0DLM83WZLMAl-VfshIBFXw,0,0,0
0DRULGCEBr7QtSIrRZtRIw,0,0,0
0DUDcuyfqux4pc0jBcAHqA,0,0,1
0DZEfsJv1JwL_WSr0J2Jlw,0,0,0
0DpwpxVSGWbA96SsT3vfyQ,0,0,0
0E2VRRuX7z2-O-a0jIL1bQ,0,0,0
0EG6jKB5ziSI6KxNJFMipw,0,0,1
0EH72i72avrEIu8q5-XMyA,0,0,2
0EQm2wkRsm3HiRTXTFUOGQ,0,0,0
0EX9LQ2b2V8QIh3hAja_Zw,0,0,0
0EXwqgtzb-opyezaoVe8OA,1,1,1
0E_TRObuifsok6-iKgWAAA,0,0,1
0EjoojoN-o7EDIkPTqx0kw,0,0,0
0ElUq_Rj5oVTbttNVYSNwA,0,0,0
0FTjiYtl5reQ8afo-yZz3A,0,0,0
0FW7JeJOR0HJ_CoMqrTQmw,0,0,1
0FaJGlydEBSIeRcPk-ajZg,0,0,2
0Falz7J9_tS9hO6FpTbcxg,0,0,0
0FbMptwvNNkounoBn9VWYg,0,0,0
0FlK7yC2soaS91v1qHbGHw,0,0,0
0Fnd81z5gasptzjyj5oUog,0,0,3
0FtqUmTzpcrjFMUERAPEEA,0,0,2
0G1gYO10yd-zJB8WyYHBBQ,0,0,0
0G5DQeHS1ZYzKvvwz6nHYg,0,0,2
0GDiMdnnG3hncQq25E9AWA,0,0,7
0GRs6fzqTRrZDE0wH6FRRg,1,1,5
0GcgWHQbs4k-901yvmbntA,1,1,1
0GwqI2ZMhGchQO3iS8d7Lw,0,0,2
0Gxn074Ahnt5NWYxwtP3tQ,1,2,2
0H0WS3zptoqTukK6GxAdhg,1,1,6
0H1SCKpYzNZFlHRNNqSL9Q,0,0,1
0H2goMLxGtDDfCDb1TF0aw,0,0,0
0H3AeIq28VJbc4hrcp6u5g,0,0,1
0H5cZS-CmZexBkmHgRyc0w,0,0,0
0HIgzXYCVZbSpHCBQ-fCXQ,0,0,1
0HSKi0EmJA--bS3BRRs2yw,0,0,1
0HZfipLhy_Yu6PDZMDzIBg,0,0,2
0HdC9ffsB2ji_qEUEmY2cA,0,0,0
0Hdxcclb07xpUIdoszvWTA,0,0,2
0HkmkxZOzmQ4IM1KPDT2Mw,1,1,1
0Hmwpj7wNdFHlaAs97CZ3w,0,0,1
0HpGBxPaHHV9uaFBID5rgg,0,0,2
0I13tMopHgCJF0ID1bWRVA,0,0,3
0I51hnNwX_SIm1swKty89g,0,0,1
0I7gQkO9EXlJMJUTUtTjDw,0,0,1
0ICwhDa61mfG3P2n-OTykg,0,0,0
0INOj29gS9qDZVBh-LGTWA,0,0,1
0IOqJePY2plcER6qp2NoEw,0,0,1
0ISyVekcwSTvqgtVjJbobw,1,1,2
0IVWCsml5UAo5RZlXXozPQ,0,0,1
0IW3P8R5iVHLa4OBnDJitQ,1,3,4
0IWCByiSgg_vfHmY0-067g,0,0,2
0IZiWvDqIcUDCfKrdQ5mpQ,0,0,0
0IaoScOyVnGOHqv7H9h25Q,0,0,0
0Ic4D2KOV35qQm7_h58qHA,0,0,2
0IddqS8zjigzW5rriDEVNw,0,0,3
0Ie3Dae5BTInpiKWjB3CIQ,0,0,3
0Iea6-Uwg84geO5E0U3nxQ,0,0,1
0Ir_w1fbeuctDVqsalXaYA,0,0,2
0J9acuglv7FZ_djhDzlRdg,0,0,0
0JAf--sJ28lf5tsy94meBQ,0,0,1
0JHTIs4IAEXyXU16n253aQ,0,0,2
0JUX2WUGDDPyZiChYK8OkQ,0,0,1
0JVzRX9inGOChSWHyS4wsA,0,0,0
0JXJRVWsWUsJ3F_eJZKymA,0,0,10
0JYEOCVsDNujigsJl9Yutw,0,0,0
0J_AnymfUDGsBTweIEKpMw,0,0,0
0Jolh46oJkABH6C8hZE_KQ,0,0,0
0K72SVgOfNGXhWFDOLeyiA,0,0,1
0K9csfrDTVYAHWmZhSl2aQ,0,0,0
0KGeGsQwwgzYouZRoPUOiw,0,0,1
0KLVTL3sSZuI-fLSTTsKOw,0,0,2
0KNq1FI6OHmYjZ6EqGpbjQ,0,0,2
0KQY3hsadw9NO4S0rO8YxA,0,0,2
0KQv88Efaj3M33f6H_wk9w,0,0,0
0KR6yJ0LCuI8vz96-hEwqA,0,0,1
0KX91QB2ZXlQ8ZvQGwOv6A,0,0,1
0Kai7raxcXZ_JuJiYQ8gyg,0,0,3
0Kow-jbDmb7aZ7pn--1rtw,0,0,1
0L-qGCw4DaYKZ6YMFKN2Zg,0,0,1
0L5h3CLpngyzbEmgOOyJow,0,0,0
0LBCjA_V5z5R-uVoXAC20Q,0,0,0
0LG7PemI3-IkulU57vrWlQ,0,0,5
0LLlyXOQDFaAtEB0e2KhKg,0,0,2
0LPylPPc-pwVH4BbSkS4XA,0,0,1
0LSX_dGGW-_BNYUckBMP6g,0,0,1
0LWkJCBEwJnwtVGqDdBrJA,0,0,0
0LZDvY0djlZ0D2oWedAFcw,0,0,2
0LhcBuhO2jQRC_vJWOqFIw,0,0,1
0Lk-EfJUP2Fh63JpzDn_mg,0,0,1
0Lk5pstPhB_keZhnc-ULuQ,0,0,2
0M0HUpwo236QGj6yVY0hzQ,0,0,3
0M1Rq69nzW2lrnsMLp3ybg,0,0,1
0MAKZhrEDmr-kZ_2jHoBoQ,0,0,1
0MO2_T4Zwg88192fBm1eXA,1,2,3
0MRChTj1DH2a9bECpqlpaQ,0,0,4
0MS4Ig8atRTGCuUYGQULFA,0,0,0
0MVdDaqDnbkwK2XfGzeWLg,0,0,2
0MVjO5r7ep6eGiGeEh_0Hg,0,0,0
0MbNBdMFMHAOIS9kEKEaEQ,0,0,1
0MjBog7LwyLkrTz0e_O2qg,0,0,2
0MsxYA3XBU_jO3-rcHZk2g,0,0,3
0MvoaXqbynGMHz55vfbFQA,0,0,2
0N2nOsfWrtraEIPh0N2QVA,0,0,2
0N4F16wDY9PArjddtmNvwg,0,0,0
0N8rEilD30qqbmV02SeVJA,0,0,1
0NEjIVxUWVXJCnc8OLlTOQ,0,0,2
0NGP83yDqdA9HbGbdimUkA,0,0,0
0NNs8JVc8YqyOmoLJZwmVA,0,0,0
0NObMRsafmhWPYI6JayWPA,0,0,0
0Ncjr2NLkB5KSIztgxpAPw,0,0,0
0NfNT0gFH98gSYf3jUJ2sQ,1,1,2
0NmuF3AUZtNzq-pR5WoMjw,0,0,2
0NpOJyDNLDg2tAfyI0jRcA,0,0,1
0NrwNFYLwd48G_Mz28y03Q,0,0,1
0Nt257COVO0XXBYdPiQkFQ,0,0,3
0Nwv1IvNsmpJqOBtUwUFFg,0,0,0
0O2_pjl6YHZEK80_rvouJA,0,0,3
0O7iVcpUmxPbxwmonuWkEA,0,0,3
0OCLVVuHiSR_T7ol_QWqvw,0,0,0
0ONQ6t2uf68f0AyWIHdPUQ,0,0,0
0ORMJvIFLzl-moXxJIDrzQ,0,0,1
0ObAdOn1Fc-srfMpxHBsiw,0,0,2
0OfLvbsrYkJW-uTbOq95_Q,0,0,2
0OldwbW553f2PltH0E23rA,0,0,1
0OnEkpArXoWfttA7UKzW1Q,0,0,1
0Ork8YFxtwYQ9FhnFsr8eQ,0,0,4
0P-r-K56fyuvKMkk47Mr_g,0,0,0
0P5qNOqXSdYB5i2cZDVu8Q,0,0,0
0P6wR2sIm5GFhGFzb5Nstw,0,0,0
0PJmRc2sdEl7oW4nh-fyMA,1,5,5
0PO10zkZWM7areTxaNo5Cw,0,0,0
0PsDdvM0Sv0vkkWCfHsvYg,0,0,0
0PsZnA81utwRHFNttaPv9A,0,0,2
0PyqVO5nUk0hJ7RpQwhPGQ,1,1,2
0Q0QgS3HRoyStZV5cTj-XA,0,0,1
0QB69I0VCcNYCY9hPhuimw,0,0,1
0QIGiGrt_2b6NGpPtGgaUQ,0,0,2
0QPkhi7SWVkJh8tuaPmNUg,0,0,7
0QR-CWQYfzbJeAdAXigf_w,0,0,5
0QVWSpopXAKm_KqytMIBVg,0,0,7
0QrG9g-WS2zIVsSH2a4XEg,0,0,7
0Qrp3Nggizimtz3PQS1kSg,1,1,4
0Qy2HDE4QRQt_mUci8gdWA,1,1,3
0R15pi_dX9OpisSgLcI7TA,0,0,0
0R83vCkCMJ3jtSImivj5XQ,0,0,1
0RBMDwjQClMGnNgR5TuHAQ,0,0,0
0RKJqVeAetS3ETWRWOaSCg,0,0,0
0RPJuTdku2X6PIk0GV6D7w,0,0,5
0RXEGS7FT20hzR1_hy9IOA,0,0,2
0Rhpp60H97QkieJ5AMRLxg,0,0,4
0RmIOcMmRRAe7vUaGxgIdA,0,0,0
0RoLl6_CN7MOsFwyjj0BYA,0,0,0
0SD4G6G-VHXtHZeWJdNYeA,0,0,1
0SL8IQDYyflArIDL4aC7eQ,0,0,2
0SzRz7OLO9BsuqvL74NzQw,0,0,7
0SzhMf4vJeDX2xMRwTDI4A,1,1,4
0T0RGbgXeQhcwMflpaf70w,0,0,2
0TQO_2LVji27_T6hrDbcxA,0,0,1
0TVcEHUFYsNKIfAb-drckg,0,0,1
0TWTiJFvic0bReafvuD9Ig,0,0,0
0TZ4wg5QDLO5vBbRV2y3ug,1,1,1
0TahkVow80LOz7j78osGSw,0,0,1
0TeQVy5tKLGhhsuECGFg7w,0,0,1
0TfUHS4q9f8s2jkFfKXtEA,0,0,2
0TofOKqSXv5dzjNdHJUQ8g,0,0,0
0Tu-gSc9nK3QF3Rkzy_cJA,0,0,0
0TvNArRSWne6szvQhxMthQ,0,0,1
0U6NFOkenOrqS1rz6sTJvA,0,0,0
0U7YF-QZHXtrgR6ncjo6fQ,0,0,1
0UHGS-f0Tv9nOC_YMxjwfQ,0,0,0
0UPvTyKoDqsYq2n9QBIu5A,0,0,4
0Ul8DW7fzY0LVYTVlWAl4Q,0,0,2
0Unn_5enK29ZoUNYhDv5SQ,0,0,2
0UraaS-enopEOSpbMmSdVw,1,1,2
0UvLYRW75qFWAdl5wyf36w,0,0,0
0VE6VzyUjItYMGIsRKwJBg,0,0,1
0VYdXBzWFrVKVQFH1jQcLQ,0,0,0
0Vc0Gps5K-uu5vH50MvRJQ,0,0,2
0VdkR1WN5dUSALeZsIkhNg,0,0,2
0Vfi038p2TdtPQbExh1J8Q,0,0,0
0Vh_xwlIz4C1Z-g0bq1HQg,0,0,6
0VicR3k1zRavUqIrcvx81A,0,0,2
0VnAh_MTFOtfcenTrAV3ng,0,0,1
0VqrAeiEh7P76myR77E8TQ,0,0,0
